GPA,SAT Reading & Writing,SAT Math,SAT Essay,Activity Score,Personal Statement Score,Residency,Race,Gender,Accepted
3.5,767,800,18,80,80,CA resident,Domestic unknown,Female,1
3.6,793,706,18,80,80,CA resident,International,Female,1
3.7,773,796,18,80,80,CA resident,International,Female,1
3.7,743,706,17,80,80,CA resident,White,Female,1
3.7,786,755,17,80,80,CA resident,Asian,Male,1
3.9,735,735,17,80,80,CA resident,Asian,Female,1
4.0,736,704,16,80,80,International,Asian,Female,1
3.8,710,714,18,80,80,Non-resident domestic,Hispanic,Male,1
3.7,726,760,17,80,80,Unknown,White,Female,1
3.7,746,742,18,80,80,CA resident,Asian,Male,1
3.9,700,703,17,80,80,Unknown,White,Female,1
4.0,720,729,18,80,80,Non-resident domestic,White,Female,1
3.9,702,732,18,80,80,International,Domestic unknown,Male,1
3.6,740,760,18,80,80,CA resident,Asian,Female,1
3.7,704,722,16,80,80,CA resident,Asian,Male,1
3.5,762,721,18,80,80,CA resident,Hispanic,Female,1
3.5,789,733,16,80,80,International,White,Female,1
3.8,746,708,16,80,80,CA resident,Asian,Male,1
3.5,794,798,17,80,80,International,Hispanic,Male,1
3.8,767,792,16,80,80,International,International,Male,1
3.8,725,796,18,80,80,CA resident,White,Male,1
4.0,770,750,18,80,80,CA resident,Asian,Male,1
3.6,755,717,16,80,80,Non-resident domestic,Asian,Male,1
3.7,753,749,18,80,80,CA resident,Hispanic,Female,1
4.0,756,740,18,80,80,CA resident,Domestic unknown,Female,1
3.8,738,768,16,80,80,CA resident,International,Female,1
3.8,796,771,16,80,80,CA resident,International,Male,1
4.0,739,751,18,80,80,Non-resident domestic,White,Male,1
3.8,756,794,18,80,80,CA resident,Asian,Male,1
3.5,779,780,18,80,80,CA resident,White,Female,1
3.6,737,721,18,80,80,CA resident,Asian,Genderqueer,1
3.9,731,748,16,80,80,CA resident,Hispanic,Female,1
3.8,719,781,17,80,80,CA resident,Hispanic,Male,1
3.9,715,761,17,80,80,Unknown,Asian,Male,1
3.5,787,700,18,80,80,CA resident,White,Male,1
3.5,765,761,17,80,80,CA resident,White,Female,1
3.9,736,703,17,80,80,International,Hispanic,Male,1
4.0,727,772,16,80,80,CA resident,Asian,Male,1
3.9,760,757,17,80,80,CA resident,White,Male,1
3.6,710,792,18,80,80,CA resident,Hispanic,Female,1
3.6,753,750,16,80,80,CA resident,Hispanic,Female,1
3.8,727,734,18,80,80,CA resident,White,Female,1
3.6,747,712,16,80,80,CA resident,International,Female,1
3.5,762,723,16,80,80,CA resident,White,Female,1
3.6,716,706,17,80,80,International,White,Female,1
3.8,798,728,17,80,80,CA resident,Asian,Male,1
3.9,737,786,17,80,80,International,Asian,Female,1
3.5,782,757,18,80,80,International,Asian,Male,1
3.7,759,727,18,80,80,CA resident,Asian,Female,1
4.0,766,787,16,80,80,International,White,Female,1
3.6,794,765,17,80,80,CA resident,Asian,Female,1
3.7,777,768,16,80,80,International,Hispanic,Female,1
3.9,719,789,17,80,80,International,Hispanic,Female,1
3.7,741,787,18,80,80,CA resident,Hispanic,Female,1
3.8,784,767,17,80,80,CA resident,White,Female,1
3.7,764,706,16,80,80,CA resident,White,Female,1
3.8,705,776,16,80,80,CA resident,Hispanic,Female,1
3.9,705,799,16,80,80,CA resident,Asian,Male,1
3.6,713,701,16,80,80,CA resident,Asian,Female,1
3.6,718,721,16,80,80,Non-resident domestic,Asian,Male,1
3.7,762,766,18,80,80,CA resident,Hispanic,Female,1
3.5,716,707,16,80,80,CA resident,Asian,Female,1
3.9,739,765,16,80,80,CA resident,Asian,Female,1
4.0,723,735,16,80,80,Non-resident domestic,Asian,Female,1
3.6,724,761,18,80,80,International,Pacific Islander,Male,1
3.7,765,707,18,80,80,CA resident,White,Female,1
3.9,771,717,17,80,80,CA resident,Asian,Female,1
4.0,746,774,18,80,80,CA resident,Asian,Male,1
3.6,747,785,17,80,80,Non-resident domestic,Hispanic,Male,1
3.5,778,763,16,80,80,Non-resident domestic,International,Female,1
3.6,780,704,18,80,80,International,Hispanic,Female,1
3.8,789,782,18,80,80,Non-resident domestic,Asian,Male,1
3.8,790,715,16,80,80,CA resident,Hispanic,Female,1
3.8,738,759,18,80,80,CA resident,White,Male,1
3.9,700,795,18,80,80,CA resident,Hispanic,Male,1
3.9,770,705,17,80,80,CA resident,Asian,Female,1
3.5,702,726,17,80,80,CA resident,Asian,Male,1
3.6,745,722,18,80,80,CA resident,White,Male,1
3.8,703,774,16,80,80,CA resident,Hispanic,Female,1
3.5,775,716,18,80,80,CA resident,Asian,Female,1
3.8,785,799,16,80,80,Unknown,Asian,Male,1
3.6,739,752,17,80,80,CA resident,Asian,Male,1
3.9,790,752,18,80,80,CA resident,White,Female,1
3.8,799,800,18,80,80,CA resident,White,Female,1
3.8,766,730,18,80,80,International,Asian,Male,1
3.6,733,733,18,80,80,CA resident,Hispanic,Male,1
3.6,712,743,17,80,80,CA resident,Hispanic,Male,1
3.6,760,752,16,80,80,Non-resident domestic,Asian,Female,1
3.6,788,734,18,80,80,CA resident,White,Male,1
3.5,781,779,18,80,80,CA resident,International,Female,1
3.7,719,766,18,80,80,CA resident,International,Female,1
3.9,759,729,16,80,80,CA resident,White,Male,1
3.9,794,786,18,80,80,International,Asian,Female,1
3.9,726,733,18,80,80,CA resident,White,Female,1
3.6,783,772,16,80,80,CA resident,White,Female,1
3.6,776,777,17,80,80,CA resident,Asian,Female,1
3.8,768,761,17,80,80,CA resident,White,Female,1
3.7,702,726,17,80,80,CA resident,Hispanic,Female,1
3.8,761,748,18,80,80,CA resident,International,Male,1
3.9,759,759,17,80,80,CA resident,Asian,Female,0
3.7,710,737,17,80,80,CA resident,International,Female,1
3.8,743,768,16,80,80,CA resident,International,Female,1
3.7,796,796,18,80,80,CA resident,Asian,Female,1
3.8,743,784,18,80,80,CA resident,Asian,Male,0
4.0,739,761,16,80,80,CA resident,Asian,Male,1
3.6,718,788,17,80,80,International,Asian,Male,1
3.5,701,748,17,80,80,CA resident,International,Male,0
3.9,721,704,18,80,80,CA resident,Asian,Female,1
3.8,753,717,17,80,80,CA resident,Hispanic,Male,1
3.5,797,738,18,80,80,CA resident,Hispanic,Male,1
3.5,769,721,18,80,80,CA resident,Domestic unknown,Male,1
3.9,771,743,18,80,80,CA resident,Asian,Male,1
3.8,781,703,18,80,80,CA resident,Hispanic,Male,1
3.7,776,713,18,80,80,Non-resident domestic,Asian,Other,1
4.0,797,705,16,80,80,Non-resident domestic,Asian,Genderqueer,1
3.5,776,790,16,80,80,CA resident,Hispanic,Female,1
3.8,731,741,18,80,80,CA resident,Hispanic,Female,1
3.8,778,708,17,80,80,CA resident,White,Female,1
3.6,730,747,18,80,80,CA resident,Hispanic,Female,1
3.7,731,748,16,80,80,Non-resident domestic,Asian,Male,1
4.0,726,718,17,80,80,International,Domestic unknown,Female,1
3.8,774,721,18,80,80,CA resident,International,Female,1
3.7,771,714,17,80,80,CA resident,Asian,Female,1
3.6,791,723,17,80,80,CA resident,Asian,Female,1
4.0,763,787,16,80,80,CA resident,White,Female,1
4.0,794,732,17,80,80,CA resident,White,Genderqueer,1
3.9,800,754,16,80,80,CA resident,International,Female,1
3.9,793,726,16,80,80,CA resident,Asian,Male,1
3.5,716,747,16,80,80,CA resident,Hispanic,Female,1
3.5,711,769,17,80,80,CA resident,International,Female,0
3.8,700,766,17,80,80,International,Hispanic,Male,1
3.5,727,739,18,80,80,Non-resident domestic,African American,Female,1
3.9,738,724,18,80,80,CA resident,White,Female,1
3.9,773,751,17,80,80,CA resident,Asian,Male,1
3.8,701,708,16,80,80,International,White,Female,1
3.8,783,713,16,80,80,CA resident,African American,Female,1
3.9,730,726,16,80,80,Unknown,Hispanic,Male,1
3.8,711,755,16,80,80,CA resident,Hispanic,Male,1
4.0,728,741,16,80,80,CA resident,White,Male,1
3.6,701,701,18,80,80,CA resident,Hispanic,Male,1
3.7,749,791,16,80,80,International,White,Male,1
3.9,725,797,17,80,80,CA resident,Asian,Female,1
3.7,709,772,17,80,80,International,Asian,Female,1
4.0,725,760,17,80,80,CA resident,White,Male,1
3.7,797,720,16,80,80,CA resident,International,Female,1
3.9,789,761,16,80,80,CA resident,International,Female,1
3.6,754,788,16,80,80,CA resident,White,Female,1
3.8,700,782,16,80,80,Unknown,International,Male,1
3.8,757,720,18,80,80,CA resident,Asian,Male,1
3.9,797,788,16,80,80,CA resident,Hispanic,Female,1
3.7,798,764,18,80,80,CA resident,White,Female,1
3.6,718,767,16,80,80,CA resident,Hispanic,Female,0
3.6,743,781,17,80,80,Unknown,Asian,Female,0
3.8,706,776,17,80,80,CA resident,White,Female,1
3.7,794,723,18,80,80,Unknown,White,Female,1
4.0,772,755,16,80,80,CA resident,White,Male,1
3.7,705,797,18,80,80,Non-resident domestic,Hispanic,Female,1
3.5,756,706,17,80,80,CA resident,Hispanic,Male,1
3.9,722,701,17,80,80,CA resident,Asian,Female,1
3.5,734,784,17,80,80,International,White,Male,1
3.6,748,771,17,80,80,Non-resident domestic,Asian,Male,1
3.9,722,717,17,80,80,CA resident,White,Female,1
3.7,773,789,16,80,80,CA resident,Hispanic,Male,1
3.8,800,741,16,80,80,CA resident,Domestic unknown,Male,0
3.5,727,759,16,80,80,Unknown,Asian,Female,1
3.7,766,770,18,80,80,CA resident,Hispanic,Male,0
3.7,756,799,16,80,80,CA resident,White,Female,1
4.0,730,756,16,80,80,CA resident,White,Male,1
3.6,746,741,16,80,80,CA resident,Asian,Female,1
3.5,781,796,17,80,80,Non-resident domestic,White,Male,1
3.9,792,714,18,80,80,CA resident,Asian,Female,1
3.9,783,714,16,80,80,CA resident,International,Male,1
3.7,731,767,18,80,80,Non-resident domestic,International,Male,1
3.6,771,731,18,80,80,CA resident,Hispanic,Female,1
3.9,753,707,16,80,80,CA resident,Asian,Male,1
3.5,709,786,16,80,80,CA resident,International,Female,1
4.0,763,771,16,80,80,International,International,Male,1
3.7,726,753,17,80,80,CA resident,White,Female,1
3.7,714,752,18,80,80,CA resident,Asian,Male,1
3.7,728,728,17,80,80,Unknown,Asian,Female,1
3.7,705,752,16,80,80,CA resident,Asian,Female,1
3.5,800,724,18,80,80,CA resident,White,Male,1
3.9,729,769,17,80,80,CA resident,Hispanic,Female,1
3.6,749,777,16,80,80,CA resident,Asian,Male,1
3.6,703,794,17,80,80,CA resident,White,Male,1
3.9,754,777,16,80,80,CA resident,Asian,Female,1
3.8,773,750,16,80,80,International,Asian,Male,1
3.7,728,722,18,80,80,CA resident,International,Female,1
4.0,726,708,17,80,80,CA resident,White,Male,1
3.8,774,799,17,80,80,International,White,Female,1
3.9,772,797,18,80,80,Non-resident domestic,International,Male,1
3.8,721,712,16,80,80,International,Asian,Female,1
3.6,758,755,16,80,80,CA resident,White,Male,1
3.8,785,746,17,80,80,CA resident,Asian,Female,1
3.6,766,782,16,80,80,CA resident,Hispanic,Male,1
3.8,736,751,16,80,80,CA resident,Asian,Female,1
3.7,782,715,16,80,80,CA resident,Asian,Female,1
3.7,761,778,18,80,80,Non-resident domestic,White,Male,1
3.8,733,799,16,80,80,International,International,Male,1
3.9,769,732,17,80,80,CA resident,Domestic unknown,Female,1
3.9,717,722,16,80,80,CA resident,Hispanic,Female,1
3.6,723,702,18,80,80,CA resident,Domestic unknown,Female,1
3.8,726,771,16,80,80,CA resident,Asian,Male,1
3.6,706,706,16,80,80,CA resident,Asian,Female,1
3.6,783,720,18,80,80,CA resident,Domestic unknown,Female,1
3.6,736,784,16,80,80,CA resident,International,Male,1
3.9,787,729,18,80,80,CA resident,International,Female,1
3.8,709,767,16,80,80,CA resident,Hispanic,Male,1
3.8,743,747,16,80,80,CA resident,International,Male,1
3.8,710,745,16,80,80,International,Asian,Female,1
3.7,723,763,17,80,80,Unknown,Asian,Male,1
3.9,768,714,16,80,80,Non-resident domestic,Asian,Male,1
3.6,764,720,16,80,80,CA resident,Asian,Male,1
3.7,766,713,16,80,80,CA resident,Hispanic,Female,0
3.6,773,793,18,80,80,International,Hispanic,Male,1
3.7,788,740,17,80,80,CA resident,Hispanic,Male,1
3.6,796,746,17,80,80,CA resident,International,Female,1
3.8,747,726,18,80,80,CA resident,Asian,Male,1
3.8,727,780,16,80,80,CA resident,Hispanic,Male,1
3.6,771,723,18,80,80,CA resident,International,Male,1
3.8,778,744,18,80,80,CA resident,White,Male,1
3.9,703,795,18,80,80,CA resident,Hispanic,Female,1
4.0,773,750,18,80,80,International,Domestic unknown,Male,1
3.9,703,759,18,80,80,CA resident,Hispanic,Female,1
3.9,720,760,17,80,80,CA resident,Asian,Female,1
3.8,788,725,17,80,80,CA resident,Hispanic,Male,1
3.6,714,755,17,80,80,International,Hispanic,Male,1
3.6,744,760,17,80,80,CA resident,Asian,Male,1
3.9,755,723,18,80,80,CA resident,Asian,Female,1
3.8,734,746,17,80,80,International,Asian,Female,1
3.5,714,716,17,80,80,CA resident,White,Male,1
4.0,797,700,18,80,80,CA resident,International,Male,1
3.7,736,709,18,80,80,CA resident,African American,Male,1
3.6,760,702,16,80,80,International,White,Male,1
3.7,705,706,17,80,80,CA resident,Hispanic,Female,1
3.5,752,710,17,80,80,Unknown,White,Female,1
3.7,766,712,17,80,80,Non-resident domestic,Hispanic,Male,1
3.8,723,734,18,80,80,CA resident,Asian,Female,1
3.6,793,773,18,80,80,CA resident,Hispanic,Female,1
3.7,732,784,16,80,80,CA resident,Asian,Female,1
3.6,713,792,16,80,80,CA resident,Asian,Female,1
3.5,783,787,18,80,80,Non-resident domestic,White,Female,1
3.5,737,734,18,80,80,CA resident,Hispanic,Female,1
4.0,727,706,18,80,80,International,Asian,Female,1
3.8,732,732,18,80,80,CA resident,Asian,Male,1
4.0,797,706,17,80,80,CA resident,Asian,Female,1
3.7,724,734,17,80,80,CA resident,Asian,Female,1
3.8,727,795,18,80,80,CA resident,White,Male,1
3.7,761,717,17,80,80,CA resident,White,Female,0
3.6,734,726,17,80,80,International,White,Female,1
3.9,784,709,17,80,80,CA resident,White,Female,1
3.9,702,774,18,80,80,CA resident,Hispanic,Female,1
3.6,733,780,18,80,80,CA resident,Hispanic,Male,1
3.9,758,713,17,80,80,Unknown,Hispanic,Male,1
4.0,779,751,18,80,80,CA resident,Asian,Female,1
3.8,755,774,16,80,80,CA resident,International,Female,1
3.9,714,707,17,80,80,CA resident,Domestic unknown,Female,1
3.8,758,730,18,80,80,CA resident,International,Male,1
3.7,710,747,16,80,80,CA resident,Hispanic,Female,1
3.8,796,722,16,80,80,Unknown,White,Genderqueer,1
3.8,702,771,18,80,80,CA resident,African American,Female,1
3.8,716,743,18,80,80,CA resident,Domestic unknown,Male,1
3.7,782,754,16,80,80,CA resident,Domestic unknown,Female,1
3.6,716,721,16,80,80,Non-resident domestic,International,Other,1
3.9,757,724,18,80,80,Unknown,Asian,Male,1
3.8,760,738,16,80,80,Non-resident domestic,Hispanic,Male,1
3.9,798,721,16,80,80,CA resident,Hispanic,Male,1
3.6,785,795,18,80,80,CA resident,Hispanic,Female,1
3.7,783,704,17,80,80,Non-resident domestic,Hispanic,Female,1
3.8,716,710,18,80,80,CA resident,White,Female,1
3.8,748,705,16,80,80,International,White,Female,1
3.9,728,721,18,80,80,CA resident,Asian,Male,1
3.7,759,701,17,80,80,CA resident,White,Male,0
3.6,745,732,17,80,80,CA resident,Asian,Female,1
3.8,800,796,16,80,80,Non-resident domestic,White,Male,1
3.9,748,711,16,80,80,Non-resident domestic,Hispanic,Male,1
3.5,793,724,17,80,80,Unknown,Hispanic,Male,1
3.6,738,793,18,80,80,CA resident,International,Male,1
3.9,761,706,16,80,80,CA resident,International,Female,1
3.8,750,752,17,80,80,CA resident,White,Female,1
3.7,797,788,18,80,80,CA resident,White,Male,1
3.8,771,797,17,80,80,CA resident,Hispanic,Female,1
3.8,736,745,16,80,80,CA resident,Hispanic,Female,1
3.7,731,714,18,80,80,CA resident,Hispanic,Male,1
3.7,788,796,18,80,80,CA resident,Domestic unknown,Male,1
3.9,798,742,18,80,80,CA resident,Hispanic,Female,1
3.7,780,729,17,80,80,CA resident,Asian,Female,1
3.9,745,708,17,80,80,CA resident,Hispanic,Male,1
3.9,769,718,18,80,80,CA resident,Domestic unknown,Male,1
3.8,724,718,17,80,80,CA resident,International,Male,1
3.6,781,773,16,80,80,CA resident,Asian,Male,1
3.7,709,760,17,80,80,CA resident,International,Male,1
3.7,707,711,18,80,80,CA resident,White,Female,1
3.9,719,730,18,80,80,CA resident,White,Male,1
3.7,780,747,16,80,80,CA resident,Asian,Male,1
3.7,704,792,18,80,80,CA resident,Asian,Other,0
3.8,761,727,18,80,80,CA resident,Pacific Islander,Male,1
3.9,790,721,18,80,80,CA resident,White,Female,1
3.7,716,709,17,80,80,CA resident,Asian,Male,1
4.0,710,794,16,80,80,CA resident,Asian,Female,1
3.9,798,732,18,80,80,International,Asian,Female,1
3.9,777,737,18,80,80,CA resident,Hispanic,Male,1
3.8,707,724,18,80,80,CA resident,Asian,Male,1
3.6,739,765,16,80,80,CA resident,Hispanic,Female,1
3.8,754,777,17,80,80,CA resident,International,Female,1
3.6,748,753,17,80,80,CA resident,White,Male,1
3.6,794,784,17,80,80,CA resident,Hispanic,Male,1
3.7,733,754,18,80,80,CA resident,Asian,Female,1
3.9,800,730,17,80,80,CA resident,International,Female,1
3.9,765,780,16,80,80,International,Hispanic,Male,1
3.8,705,766,16,80,80,Non-resident domestic,White,Male,1
3.6,757,733,17,80,80,CA resident,Pacific Islander,Male,1
3.6,799,745,18,80,80,CA resident,Asian,Male,1
4.0,766,732,16,80,80,CA resident,White,Female,1
3.9,770,707,16,80,80,CA resident,Hispanic,Female,1
3.9,739,728,18,80,80,CA resident,Asian,Male,1
3.6,772,735,18,80,80,CA resident,Asian,Male,1
3.6,740,756,18,80,80,CA resident,Asian,Female,1
3.7,785,767,17,80,80,CA resident,International,Female,1
3.6,758,700,18,80,80,CA resident,Asian,Other,1
3.8,720,751,16,80,80,CA resident,White,Female,1
3.5,701,765,17,80,80,CA resident,Hispanic,Male,1
3.8,700,716,16,80,80,CA resident,International,Female,1
3.6,771,729,18,80,80,International,Hispanic,Female,0
3.8,753,721,17,80,80,Unknown,African American,Male,1
3.7,765,791,16,80,80,CA resident,African American,Genderqueer,1
3.8,799,775,17,80,80,CA resident,Hispanic,Male,1
3.5,739,800,16,80,80,Non-resident domestic,Asian,Female,1
3.6,768,706,17,80,80,CA resident,Domestic unknown,Female,1
3.8,719,797,17,80,80,CA resident,White,Female,1
3.8,793,733,17,80,80,CA resident,International,Male,1
3.8,746,744,18,80,80,CA resident,African American,Male,1
3.8,762,727,17,80,80,CA resident,White,Female,1
3.8,735,716,18,80,80,Non-resident domestic,Hispanic,Other,1
3.8,743,701,18,80,80,CA resident,Asian,Male,1
3.5,769,748,18,80,80,International,Hispanic,Male,1
4.0,733,703,16,80,80,Non-resident domestic,African American,Female,1
3.8,786,710,18,80,80,CA resident,White,Male,1
3.6,757,769,18,80,80,CA resident,White,Male,1
4.0,732,746,16,80,80,CA resident,White,Female,1
3.6,778,743,17,80,80,CA resident,White,Male,1
3.8,711,731,17,80,80,CA resident,White,Female,1
3.7,704,749,18,80,80,CA resident,White,Female,1
4.0,702,724,16,80,80,CA resident,White,Male,1
3.5,701,720,17,80,80,International,Asian,Female,1
3.8,740,718,18,80,80,CA resident,Asian,Female,1
3.6,800,724,16,80,80,CA resident,White,Male,0
3.5,766,732,18,80,80,Non-resident domestic,Asian,Female,1
3.6,771,703,18,80,80,CA resident,Hispanic,Female,1
3.7,799,768,16,80,80,CA resident,Asian,Male,1
3.9,754,725,17,80,80,Unknown,White,Female,0
3.5,780,754,18,80,80,International,Hispanic,Male,1
3.6,773,741,17,80,80,International,Asian,Male,1
3.6,776,710,17,80,80,CA resident,White,Female,1
3.6,736,766,16,80,80,CA resident,Hispanic,Male,1
3.6,750,783,17,80,80,International,International,Male,1
3.5,733,730,18,80,80,CA resident,International,Female,1
3.9,726,710,16,80,80,CA resident,Asian,Male,1
3.8,750,728,16,80,80,International,International,Female,1
3.6,800,737,16,80,80,CA resident,African American,Female,1
3.5,784,763,18,80,80,CA resident,Hispanic,Female,1
3.5,788,714,18,80,80,CA resident,International,Female,1
3.7,714,705,17,80,80,International,White,Female,1
3.5,761,782,18,80,80,International,Asian,Female,1
3.6,707,774,17,80,80,CA resident,International,Female,1
3.9,763,719,16,80,80,International,Hispanic,Male,1
3.8,797,788,18,80,80,CA resident,White,Female,1
3.6,750,708,16,80,80,Non-resident domestic,Asian,Female,1
4.0,719,715,16,80,80,CA resident,Domestic unknown,Female,1
3.5,725,799,16,80,80,CA resident,Asian,Male,1
3.8,703,754,18,80,80,International,White,Male,1
3.6,790,774,16,80,80,CA resident,White,Male,1
3.7,766,746,16,80,80,CA resident,Hispanic,Male,1
3.8,704,787,18,80,80,CA resident,American Indian,Male,1
4.0,788,799,18,80,80,Unknown,Asian,Male,1
3.7,739,729,18,80,80,Non-resident domestic,White,Female,1
3.6,792,704,16,80,80,CA resident,Hispanic,Male,1
3.9,781,788,17,80,80,Non-resident domestic,Asian,Male,1
3.8,789,733,16,80,80,CA resident,International,Female,1
4.0,727,737,18,80,80,CA resident,Domestic unknown,Female,1
3.6,788,703,16,80,80,International,International,Female,1
3.5,723,775,17,80,80,CA resident,White,Female,1
4.0,704,781,17,80,80,CA resident,African American,Male,1
3.7,765,775,18,80,80,CA resident,International,Male,1
3.6,765,726,18,80,80,CA resident,Hispanic,Female,1
3.8,755,702,16,80,80,CA resident,White,Female,1
